start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry,state,timestamp
20193391240200,20193391240400,2019,339,12,40,-58.79033,-5.7708607,POINT (-58.79032897949219 -5.77086067199707),AMAZONAS,1575560400
20193391240200,20193391240400,2019,339,12,40,-53.20405,36.440865,POINT (-53.20404815673828 36.44086456298828),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-58.697033,-5.4743643,POINT (-58.6970329284668 -5.474364280700684),AMAZONAS,1575560400
20193391240200,20193391240400,2019,339,12,40,-60.7582,40.12168,POINT (-60.75820159912109 40.12168121337891),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-57.854805,32.833717,POINT (-57.85480499267578 32.83371734619141),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-60.668102,38.261623,POINT (-60.6681022644043 38.26162338256836),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-78.90301,8.219463,POINT (-78.90300750732422 8.219463348388672),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-59.295227,28.705694,POINT (-59.29522705078125 28.7056941986084),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-77.1139,0.6217159,POINT (-77.11389923095703 0.6217159032821655),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-72.60907,21.039495,POINT (-72.60906982421875 21.03949546813965),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-57.817238,32.96244,POINT (-57.81723785400391 32.96244049072266),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-56.398354,-4.5758905,POINT (-56.39835357666016 -4.57589054107666),PARA,1575560400
20193391240200,20193391240400,2019,339,12,40,-72.65003,20.74808,POINT (-72.65003204345703 20.74807929992676),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-59.219795,-5.555712,POINT (-59.21979522705078 -5.555712223052979),AMAZONAS,1575560400
20193391240200,20193391240400,2019,339,12,40,-60.0609,38.95527,POINT (-60.0609016418457 38.95526885986328),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-61.217495,39.06332,POINT (-61.21749496459961 39.06332015991211),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-59.119442,-3.4611623,POINT (-59.11944198608398 -3.461162328720093),AMAZONAS,1575560400
20193391240200,20193391240400,2019,339,12,40,-61.32415,39.464012,POINT (-61.32415008544922 39.46401214599609),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-80.44077,9.602661,POINT (-80.44077301025391 9.6026611328125),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-57.900856,32.78678,POINT (-57.90085601806641 32.78678131103516),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-72.43175,21.063875,POINT (-72.43174743652344 21.06387519836426),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-53.784184,-4.211342,POINT (-53.78418350219727 -4.211341857910156),PARA,1575560400
20193391240200,20193391240400,2019,339,12,40,-57.811867,32.814312,POINT (-57.81186676025391 32.81431198120117),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-55.924057,-4.3425684,POINT (-55.92405700683594 -4.342568397521973),PARA,1575560400
20193391240200,20193391240400,2019,339,12,40,-59.198856,28.752157,POINT (-59.19885635375977 28.75215721130371),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-57.491745,-21.094025,POINT (-57.49174499511719 -21.09402465820312),MATO GROSSO DO SUL,1575560400
20193391240200,20193391240400,2019,339,12,40,-77.252686,-2.5482705,POINT (-77.252685546875 -2.548270463943481),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-62.726303,26.04068,POINT (-62.72630310058594 26.04067993164062),OUTSIDE,1575560400
20193391240200,20193391240400,2019,339,12,40,-57.780285,32.118073,POINT (-57.7802848815918 32.11807250976562),OUTSIDE,1575560400
