start_scan,end_scan,year,julian_day,hour,minute,state,min,mean,std,max,timestamp
20193381050200,20193381059519,2019,338,10,50,ACRE,262.3038330078125,293.91693115234375,3.335479974746704,297.5780334472656,1575467400
20193381050200,20193381059519,2019,338,10,50,ALAGOAS,228.32015991210938,274.1879577636719,15.707091331481934,292.53887939453125,1575467400
20193381050200,20193381059519,2019,338,10,50,AMAZONAS,205.33660888671875,286.0272521972656,13.222627639770508,297.3936767578125,1575467400
20193381050200,20193381059519,2019,338,10,50,AMAPA,269.5553283691406,294.2665710449219,1.569280982017517,299.421630859375,1575467400
20193381050200,20193381059519,2019,338,10,50,BAHIA,209.08526611328125,268.6510925292969,24.4117374420166,297.45513916015625,1575467400
20193381050200,20193381059519,2019,338,10,50,CEARA,210.43722534179688,274.6497802734375,21.399051666259766,292.9690246582031,1575467400
20193381050200,20193381059519,2019,338,10,50,DISTRITO FEDERAL,287.06951904296875,291.817626953125,1.944398283958435,294.01373291015625,1575467400
20193381050200,20193381059519,2019,338,10,50,ESPIRITO SANTO,282.52197265625,290.66961669921875,1.4818706512451172,292.3544921875,1575467400
20193381050200,20193381059519,2019,338,10,50,GOIAS,231.08554077148438,291.886474609375,3.505241632461548,295.1813659667969,1575467400
20193381050200,20193381059519,2019,338,10,50,MARANHAO,199.74435424804688,264.8970642089844,26.694015502929688,295.0584411621094,1575467400
20193381050200,20193381059519,2019,338,10,50,MINAS GERAIS,229.36483764648438,289.7467041015625,4.970069885253906,294.8126525878906,1575467400
20193381050200,20193381059519,2019,338,10,50,MATO GROSSO DO SUL,249.27572631835938,291.5677490234375,3.862567901611328,295.8573303222656,1575467400
20193381050200,20193381059519,2019,338,10,50,MATO GROSSO,202.63265991210938,289.2395324707031,11.791197776794434,296.5333251953125,1575467400
20193381050200,20193381059519,2019,338,10,50,PARA,202.63265991210938,273.2343444824219,25.88029670715332,296.2875061035156,1575467400
20193381050200,20193381059519,2019,338,10,50,PARAIBA,228.87322998046875,283.1191101074219,11.601696968078613,292.6003112792969,1575467400
20193381050200,20193381059519,2019,338,10,50,PERNAMBUCO,210.43722534179688,279.86151123046875,17.918346405029297,293.21484375,1575467400
20193381050200,20193381059519,2019,338,10,50,PIAUI,199.74435424804688,260.0829162597656,25.71796417236328,293.64501953125,1575467400
20193381050200,20193381059519,2019,338,10,50,PARANA,234.34255981445312,289.79931640625,5.382181644439697,294.0751953125,1575467400
20193381050200,20193381059519,2019,338,10,50,RIO DE JANEIRO,279.2034912109375,286.0174560546875,4.107438564300537,293.0304870605469,1575467400
20193381050200,20193381059519,2019,338,10,50,RIO GRANDE DO NORTE,224.6329345703125,286.43798828125,9.065184593200684,292.2315979003906,1575467400
20193381050200,20193381059519,2019,338,10,50,RONDONIA,256.83447265625,293.99407958984375,3.5328524112701416,297.33221435546875,1575467400
20193381050200,20193381059519,2019,338,10,50,RORAIMA,230.71682739257812,291.3819885253906,4.429208278656006,297.45513916015625,1575467400
20193381050200,20193381059519,2019,338,10,50,RIO GRANDE DO SUL,254.3763427734375,287.70648193359375,4.588441848754883,292.78466796875,1575467400
20193381050200,20193381059519,2019,338,10,50,SANTA CATARINA,281.0470886230469,290.148681640625,2.282001495361328,293.5221252441406,1575467400
20193381050200,20193381059519,2019,338,10,50,SERGIPE,224.57150268554688,267.1446228027344,17.292579650878906,291.55560302734375,1575467400
20193381050200,20193381059519,2019,338,10,50,SAO PAULO,234.34255981445312,288.6242980957031,5.440628528594971,294.8126525878906,1575467400
20193381050200,20193381059519,2019,338,10,50,TOCANTINS,205.2136993408203,255.9149932861328,26.660587310791016,294.44390869140625,1575467400
