start_scan,end_scan,year,julian_day,hour,minute,state,min,mean,std,max,timestamp
20193391350198,20193391359518,2019,339,13,50,ACRE,255.60540771484375,294.8783874511719,2.613905429840088,298.991455078125,1575561600
20193391350198,20193391359518,2019,339,13,50,ALAGOAS,252.71710205078125,289.0255126953125,7.02977991104126,293.27630615234375,1575561600
20193391350198,20193391359518,2019,339,13,50,AMAZONAS,226.72235107421875,290.7106018066406,7.065967559814453,304.5837097167969,1575561600
20193391350198,20193391359518,2019,339,13,50,AMAPA,272.5050964355469,292.84991455078125,2.7352590560913086,307.779296875,1575561600
20193391350198,20193391359518,2019,339,13,50,BAHIA,213.6942596435547,274.9784240722656,17.514434814453125,299.421630859375,1575561600
20193391350198,20193391359518,2019,339,13,50,CEARA,204.72207641601562,262.7192687988281,30.768306732177734,293.0304870605469,1575561600
20193391350198,20193391359518,2019,339,13,50,DISTRITO FEDERAL,227.27545166015625,282.9369201660156,17.315120697021484,293.9523010253906,1575561600
20193391350198,20193391359518,2019,339,13,50,ESPIRITO SANTO,238.70574951171875,285.2107849121094,5.192982196807861,291.8628845214844,1575561600
20193391350198,20193391359518,2019,339,13,50,GOIAS,225.55474853515625,289.71099853515625,7.82688570022583,295.1813659667969,1575561600
20193391350198,20193391359518,2019,339,13,50,MARANHAO,205.64385986328125,270.98162841796875,20.215919494628906,294.8126525878906,1575561600
20193391350198,20193391359518,2019,339,13,50,MINAS GERAIS,216.45965576171875,285.79486083984375,11.66367244720459,294.6897277832031,1575561600
20193391350198,20193391359518,2019,339,13,50,MATO GROSSO DO SUL,272.5665283203125,291.34259033203125,3.382685661315918,295.6115417480469,1575561600
20193391350198,20193391359518,2019,339,13,50,MATO GROSSO,223.95697021484375,288.4046936035156,10.853517532348633,296.16461181640625,1575561600
20193391350198,20193391359518,2019,339,13,50,PARA,206.07403564453125,286.7220458984375,13.86135482788086,297.02496337890625,1575561600
20193391350198,20193391359518,2019,339,13,50,PARAIBA,240.97952270507812,291.5566711425781,3.5054471492767334,293.1534118652344,1575561600
20193391350198,20193391359518,2019,339,13,50,PERNAMBUCO,200.05162048339844,274.5279235839844,28.146760940551758,294.2595520019531,1575561600
20193391350198,20193391359518,2019,339,13,50,PIAUI,204.72207641601562,270.58203125,20.22093391418457,293.58355712890625,1575561600
20193391350198,20193391359518,2019,339,13,50,PARANA,280.00238037109375,291.27850341796875,2.7572531700134277,294.13665771484375,1575561600
20193391350198,20193391359518,2019,339,13,50,RIO DE JANEIRO,280.80126953125,288.6209411621094,2.984915256500244,292.41595458984375,1575561600
20193391350198,20193391359518,2019,339,13,50,RIO GRANDE DO NORTE,220.82284545898438,273.6545715332031,23.160507202148438,292.9690246582031,1575561600
20193391350198,20193391359518,2019,339,13,50,RONDONIA,235.0185546875,293.2635498046875,4.154022216796875,296.9635009765625,1575561600
20193391350198,20193391359518,2019,339,13,50,RORAIMA,259.9685974121094,290.64508056640625,4.66581916809082,304.5837097167969,1575561600
20193391350198,20193391359518,2019,339,13,50,RIO GRANDE DO SUL,259.2926330566406,289.7830810546875,2.9779582023620605,293.3377685546875,1575561600
20193391350198,20193391359518,2019,339,13,50,SANTA CATARINA,280.6783752441406,290.27001953125,2.8687264919281006,293.7679443359375,1575561600
20193391350198,20193391359518,2019,339,13,50,SERGIPE,252.71710205078125,283.5840148925781,9.153579711914062,292.41595458984375,1575561600
20193391350198,20193391359518,2019,339,13,50,SAO PAULO,279.326416015625,290.66986083984375,2.9777610301971436,294.56683349609375,1575561600
