start_scan,end_scan,year,julian_day,hour,minute,state,min,mean,std,max,timestamp
20193391250198,20193391259518,2019,339,12,50,ACRE,261.56640625,294.7355041503906,2.8124685287475586,297.7009582519531,1575561000
20193391250198,20193391259518,2019,339,12,50,ALAGOAS,246.1416015625,289.49664306640625,6.705455780029297,293.0919494628906,1575561000
20193391250198,20193391259518,2019,339,12,50,AMAZONAS,215.90658569335938,290.6033630371094,7.210015773773193,301.142333984375,1575561000
20193391250198,20193391259518,2019,339,12,50,AMAPA,274.65594482421875,292.6172790527344,2.7256124019622803,305.4440612792969,1575561000
20193391250198,20193391259518,2019,339,12,50,BAHIA,214.18588256835938,274.21142578125,17.645679473876953,301.51104736328125,1575561000
20193391250198,20193391259518,2019,339,12,50,CEARA,201.03488159179688,263.5081787109375,30.777311325073242,292.9690246582031,1575561000
20193391250198,20193391259518,2019,339,12,50,DISTRITO FEDERAL,226.3536376953125,285.46075439453125,12.29025650024414,293.7679443359375,1575561000
20193391250198,20193391259518,2019,339,12,50,ESPIRITO SANTO,263.4100036621094,285.7899475097656,4.152605056762695,291.9243469238281,1575561000
20193391250198,20193391259518,2019,339,12,50,GOIAS,226.3536376953125,290.2862854003906,6.568358421325684,295.1199035644531,1575561000
20193391250198,20193391259518,2019,339,12,50,MARANHAO,205.39805603027344,270.9466247558594,20.200483322143555,294.56683349609375,1575561000
20193391250198,20193391259518,2019,339,12,50,MINAS GERAIS,216.27529907226562,285.7307434082031,11.971571922302246,294.56683349609375,1575561000
20193391250198,20193391259518,2019,339,12,50,MATO GROSSO DO SUL,277.8515319824219,291.32000732421875,3.3670494556427,295.7958984375,1575561000
20193391250198,20193391259518,2019,339,12,50,MATO GROSSO,215.90658569335938,287.814453125,11.610760688781738,295.9802551269531,1575561000
20193391250198,20193391259518,2019,339,12,50,PARA,205.39805603027344,286.46160888671875,13.880252838134766,296.9635009765625,1575561000
20193391250198,20193391259518,2019,339,12,50,PARAIBA,269.73968505859375,292.1263122558594,1.1310011148452759,293.0919494628906,1575561000
20193391250198,20193391259518,2019,339,12,50,PERNAMBUCO,201.03488159179688,275.18218994140625,28.2344913482666,294.2595520019531,1575561000
20193391250198,20193391259518,2019,339,12,50,PIAUI,201.03488159179688,270.61639404296875,20.076011657714844,293.58355712890625,1575561000
20193391250198,20193391259518,2019,339,12,50,PARANA,280.6169128417969,291.47259521484375,2.5783843994140625,294.1981201171875,1575561000
20193391250198,20193391259518,2019,339,12,50,RIO DE JANEIRO,280.4940185546875,288.9425964355469,3.0969343185424805,292.41595458984375,1575561000
20193391250198,20193391259518,2019,339,12,50,RIO GRANDE DO NORTE,215.7222137451172,276.28057861328125,21.54937171936035,292.9690246582031,1575561000
20193391250198,20193391259518,2019,339,12,50,RONDONIA,255.29815673828125,293.4244079589844,3.5466630458831787,296.7791442871094,1575561000
20193391250198,20193391259518,2019,339,12,50,RORAIMA,248.47683715820312,291.0857238769531,4.219869613647461,301.142333984375,1575561000
20193391250198,20193391259518,2019,339,12,50,RIO GRANDE DO SUL,260.4602355957031,289.5826721191406,3.022594928741455,293.4606628417969,1575561000
20193391250198,20193391259518,2019,339,12,50,SANTA CATARINA,280.80126953125,290.2557373046875,2.9444644451141357,293.58355712890625,1575561000
20193391250198,20193391259518,2019,339,12,50,SERGIPE,246.1416015625,282.55279541015625,10.256839752197266,292.6003112792969,1575561000
20193391250198,20193391259518,2019,339,12,50,SAO PAULO,279.5107727050781,290.67559814453125,3.0386478900909424,294.44390869140625,1575561000
20193391250198,20193391259518,2019,339,12,50,TOCANTINS,205.39805603027344,265.7962341308594,17.89305877685547,293.8293762207031,1575561000
