start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry,state,timestamp
20193381307000,20193381307200,2019,338,13,07,-56.771866,-23.713844,POINT (-56.77186584472656 -23.71384429931641),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-62.065556,-28.593813,POINT (-62.06555557250977 -28.59381294250488),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-65.55289,-28.807987,POINT (-65.55288696289062 -28.80798721313477),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-51.211864,-37.60479,POINT (-51.21186447143555 -37.60478973388672),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-55.163433,-23.073664,POINT (-55.16343307495117 -23.07366371154785),MATO GROSSO DO SUL,1575475200
20193381307000,20193381307200,2019,338,13,07,-56.28631,-23.181688,POINT (-56.28630828857422 -23.18168830871582),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-67.729294,-3.8441546,POINT (-67.72929382324219 -3.844154596328735),AMAZONAS,1575475200
20193381307000,20193381307200,2019,338,13,07,-50.24423,-12.689749,POINT (-50.24422836303711 -12.68974876403809),TOCANTINS,1575475200
20193381307000,20193381307200,2019,338,13,07,-55.173584,-23.15011,POINT (-55.173583984375 -23.15011024475098),MATO GROSSO DO SUL,1575475200
20193381307000,20193381307200,2019,338,13,07,-55.92793,-22.26985,POINT (-55.92792892456055 -22.26984977722168),MATO GROSSO DO SUL,1575475200
20193381307000,20193381307200,2019,338,13,07,-67.42817,-3.6472628,POINT (-67.42816925048828 -3.647262811660767),AMAZONAS,1575475200
20193381307000,20193381307200,2019,338,13,07,-56.754982,-36.13517,POINT (-56.75498199462891 -36.13516998291016),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-44.055107,-6.561636,POINT (-44.05510711669922 -6.561635971069336),MARANHAO,1575475200
20193381307000,20193381307200,2019,338,13,07,-55.850677,-23.752237,POINT (-55.85067749023438 -23.75223731994629),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-67.28297,-3.4250498,POINT (-67.28296661376953 -3.425049781799316),AMAZONAS,1575475200
20193381307000,20193381307200,2019,338,13,07,-56.13437,-24.259754,POINT (-56.13436889648438 -24.2597541809082),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-74.80067,-10.607462,POINT (-74.80066680908203 -10.60746192932129),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-56.546047,-23.891485,POINT (-56.54604721069336 -23.8914852142334),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-45.081646,-7.5672827,POINT (-45.08164596557617 -7.567282676696777),PIAUI,1575475200
20193381307000,20193381307200,2019,338,13,07,-44.04015,-7.0823636,POINT (-44.0401496887207 -7.082363605499268),PIAUI,1575475200
20193381307000,20193381307200,2019,338,13,07,-46.037945,-7.8915205,POINT (-46.03794479370117 -7.891520500183105),MARANHAO,1575475200
20193381307000,20193381307200,2019,338,13,07,-56.469353,-23.597252,POINT (-56.46935272216797 -23.59725189208984),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-57.08483,-24.89001,POINT (-57.08483123779297 -24.89001083374023),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-45.702385,-7.8432794,POINT (-45.70238494873047 -7.843279361724854),MARANHAO,1575475200
20193381307000,20193381307200,2019,338,13,07,-121.129234,33.230007,POINT (-121.1292343139648 33.23000717163086),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-46.111156,-7.6932893,POINT (-46.11115646362305 -7.693289279937744),MARANHAO,1575475200
20193381307000,20193381307200,2019,338,13,07,-50.83472,-12.626625,POINT (-50.83472061157227 -12.62662506103516),MATO GROSSO,1575475200
20193381307000,20193381307200,2019,338,13,07,-56.25154,-23.39643,POINT (-56.25154113769531 -23.39642906188965),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-55.151047,-23.073595,POINT (-55.15104675292969 -23.07359504699707),MATO GROSSO DO SUL,1575475200
20193381307000,20193381307200,2019,338,13,07,-59.354256,-24.394342,POINT (-59.35425567626953 -24.39434242248535),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-56.333286,-24.135563,POINT (-56.33328628540039 -24.13556289672852),OUTSIDE,1575475200
20193381307000,20193381307200,2019,338,13,07,-79.18924,6.395812,POINT (-79.18923950195312 6.395812034606934),OUTSIDE,1575475200
