start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry,state,timestamp
20193410558200,20193410558400,2019,341,05,58,-76.15216,1.2478707,POINT (-76.15216064453125 1.247870683670044),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-39.03793,-34.005695,POINT (-39.03792953491211 -34.00569534301758),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-46.974796,-11.638072,POINT (-46.97479629516602 -11.63807201385498),TOCANTINS,1575709201
20193410558200,20193410558400,2019,341,05,58,-73.67673,1.1105878,POINT (-73.67672729492188 1.11058783531189),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-76.114235,1.2457346,POINT (-76.11423492431641 1.245734572410583),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-59.639698,-8.852877,POINT (-59.63969802856445 -8.852876663208008),MATO GROSSO,1575709201
20193410558200,20193410558400,2019,341,05,58,-24.976828,3.5374143,POINT (-24.97682762145996 3.537414312362671),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-71.652504,9.285191,POINT (-71.65250396728516 9.285190582275391),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-74.37752,8.869952,POINT (-74.37751770019531 8.869952201843262),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-58.555527,-5.3436246,POINT (-58.55552673339844 -5.343624591827393),AMAZONAS,1575709201
20193410558200,20193410558400,2019,341,05,58,-66.362366,-33.556873,POINT (-66.36236572265625 -33.5568733215332),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-74.61717,8.236531,POINT (-74.61717224121094 8.236531257629395),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-74.56912,8.162536,POINT (-74.56912231445312 8.162535667419434),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-74.50034,5.314904,POINT (-74.50034332275391 5.31490421295166),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-74.925064,5.492926,POINT (-74.92506408691406 5.492926120758057),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-63.5629,3.5925174,POINT (-63.56290054321289 3.592517375946045),RORAIMA,1575709201
20193410558200,20193410558400,2019,341,05,58,-79.13492,7.51353,POINT (-79.13491821289062 7.513529777526855),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-76.96507,0.7148339,POINT (-76.96507263183594 0.7148339152336121),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-71.48433,9.284136,POINT (-71.48432922363281 9.284135818481445),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-76.36048,1.0581398,POINT (-76.36048126220703 1.058139801025391),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-74.650345,8.213998,POINT (-74.65034484863281 8.213997840881348),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-55.532745,-13.8963585,POINT (-55.53274536132812 -13.89635848999023),MATO GROSSO,1575709201
20193410558200,20193410558400,2019,341,05,58,-59.714756,-7.389391,POINT (-59.71475601196289 -7.38939094543457),AMAZONAS,1575709201
20193410558200,20193410558400,2019,341,05,58,-47.22738,-11.689661,POINT (-47.22737884521484 -11.68966102600098),TOCANTINS,1575709201
20193410558200,20193410558400,2019,341,05,58,-74.41852,8.89262,POINT (-74.41851806640625 8.892620086669922),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-55.63577,-13.8987055,POINT (-55.63576889038086 -13.89870548248291),MATO GROSSO,1575709201
20193410558200,20193410558400,2019,341,05,58,-66.472336,3.4197824,POINT (-66.47233581542969 3.419782400131226),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-40.147472,-19.881819,POINT (-40.1474723815918 -19.8818187713623),ESPIRITO SANTO,1575709201
20193410558200,20193410558400,2019,341,05,58,-74.32019,8.88498,POINT (-74.3201904296875 8.884980201721191),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-74.7101,5.6747556,POINT (-74.71009826660156 5.674755573272705),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-74.62439,5.5192327,POINT (-74.6243896484375 5.519232749938965),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-66.61776,-33.649696,POINT (-66.61775970458984 -33.64969635009766),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-74.61309,8.191028,POINT (-74.61309051513672 8.191027641296387),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-55.540363,-10.115323,POINT (-55.54036331176758 -10.11532306671143),MATO GROSSO,1575709201
20193410558200,20193410558400,2019,341,05,58,-73.675804,6.404966,POINT (-73.67580413818359 6.404965877532959),OUTSIDE,1575709201
20193410558200,20193410558400,2019,341,05,58,-59.98055,-7.30687,POINT (-59.98054885864258 -7.306869983673096),AMAZONAS,1575709201
20193410558200,20193410558400,2019,341,05,58,-66.41987,3.595111,POINT (-66.41986846923828 3.595110893249512),OUTSIDE,1575709201
