start_scan,end_scan,year,julian_day,hour,minute,state,min,mean,std,max,timestamp
20193391550198,20193391559517,2019,339,15,50,ACRE,246.51031494140625,294.6401672363281,3.012760639190674,299.7289123535156,1575572401
20193391550198,20193391559517,2019,339,15,50,ALAGOAS,274.594482421875,291.15118408203125,1.9127757549285889,293.21484375,1575572401
20193391550198,20193391559517,2019,339,15,50,AMAZONAS,210.92886352539062,290.0091857910156,8.369246482849121,303.0473937988281,1575572401
20193391550198,20193391559517,2019,339,15,50,AMAPA,276.9911804199219,293.7767028808594,2.6156551837921143,309.1312561035156,1575572401
20193391550198,20193391559517,2019,339,15,50,BAHIA,220.76138305664062,276.0597839355469,16.843839645385742,293.58355712890625,1575572401
20193391550198,20193391559517,2019,339,15,50,CEARA,206.01258850097656,258.783447265625,30.99725341796875,292.84613037109375,1575572401
20193391550198,20193391559517,2019,339,15,50,DISTRITO FEDERAL,229.48776245117188,278.73162841796875,18.612438201904297,294.13665771484375,1575572401
20193391550198,20193391559517,2019,339,15,50,ESPIRITO SANTO,226.7838134765625,284.3625183105469,8.563005447387695,291.8014221191406,1575572401
20193391550198,20193391559517,2019,339,15,50,GOIAS,225.67764282226562,288.1924743652344,11.024735450744629,295.36572265625,1575572401
20193391550198,20193391559517,2019,339,15,50,MARANHAO,206.995849609375,271.1153869628906,20.826894760131836,295.1813659667969,1575572401
20193391550198,20193391559517,2019,339,15,50,MINAS GERAIS,223.64968872070312,285.1084289550781,11.987424850463867,294.935546875,1575572401
20193391550198,20193391559517,2019,339,15,50,MATO GROSSO DO SUL,267.0971984863281,291.3195495605469,3.4431660175323486,295.1199035644531,1575572401
20193391550198,20193391559517,2019,339,15,50,MATO GROSSO,212.89535522460938,289.29443359375,10.209824562072754,295.9802551269531,1575572401
20193391550198,20193391559517,2019,339,15,50,PARA,208.1634521484375,286.99462890625,13.855502128601074,299.6059875488281,1575572401
20193391550198,20193391559517,2019,339,15,50,PARAIBA,241.90133666992188,290.8756408691406,3.7791075706481934,292.9690246582031,1575572401
20193391550198,20193391559517,2019,339,15,50,PERNAMBUCO,206.01258850097656,272.9456481933594,27.537870407104492,294.2595520019531,1575572401
20193391550198,20193391559517,2019,339,15,50,PIAUI,206.995849609375,271.43450927734375,21.81938934326172,293.58355712890625,1575572401
20193391550198,20193391559517,2019,339,15,50,PARANA,279.8180236816406,290.8612365722656,2.9787726402282715,294.01373291015625,1575572401
20193391550198,20193391559517,2019,339,15,50,RIO DE JANEIRO,280.9241943359375,287.49285888671875,3.0237486362457275,292.10870361328125,1575572401
20193391550198,20193391559517,2019,339,15,50,RIO GRANDE DO NORTE,218.24179077148438,267.95361328125,24.86358642578125,292.78466796875,1575572401
20193391550198,20193391559517,2019,339,15,50,RONDONIA,247.24777221679688,292.7208557128906,5.435394763946533,296.7791442871094,1575572401
20193391550198,20193391559517,2019,339,15,50,RORAIMA,226.53799438476562,290.1018981933594,5.810305118560791,303.7233581542969,1575572401
20193391550198,20193391559517,2019,339,15,50,RIO GRANDE DO SUL,251.67239379882812,290.0718688964844,2.8224809169769287,293.58355712890625,1575572401
20193391550198,20193391559517,2019,339,15,50,SANTA CATARINA,279.8180236816406,289.9924621582031,2.9896411895751953,293.70648193359375,1575572401
20193391550198,20193391559517,2019,339,15,50,SERGIPE,263.6557922363281,286.3323059082031,7.254985332489014,292.53887939453125,1575572401
20193391550198,20193391559517,2019,339,15,50,SAO PAULO,279.7565612792969,290.293701171875,3.184720277786255,294.6897277832031,1575572401
20193391550198,20193391559517,2019,339,15,50,TOCANTINS,219.04067993164062,269.3369140625,18.707937240600586,294.0751953125,1575572401
