start_scan,end_scan,year,julian_day,hour,minute,state,min,mean,std,max,timestamp
20193391650196,20193391659515,2019,339,16,50,ACRE,244.66671752929688,294.4840087890625,3.2590224742889404,299.5445556640625,1575576002
20193391650196,20193391659515,2019,339,16,50,ALAGOAS,265.56085205078125,290.9226989746094,2.5213606357574463,292.7232360839844,1575576002
20193391650196,20193391659515,2019,339,16,50,AMAZONAS,203.6773681640625,289.6694641113281,9.753641128540039,303.4775695800781,1575576002
20193391650196,20193391659515,2019,339,16,50,AMAPA,281.29290771484375,294.2008361816406,2.489471673965454,309.4999694824219,1575576002
20193391650196,20193391659515,2019,339,16,50,BAHIA,219.96249389648438,276.62481689453125,16.771780014038086,299.1143798828125,1575576002
20193391650196,20193391659515,2019,339,16,50,CEARA,206.19696044921875,258.0545654296875,29.351741790771484,292.7232360839844,1575576002
20193391650196,20193391659515,2019,339,16,50,DISTRITO FEDERAL,233.48223876953125,286.8035583496094,14.490497589111328,294.2595520019531,1575576002
20193391650196,20193391659515,2019,339,16,50,ESPIRITO SANTO,254.3763427734375,286.8647766113281,4.853620529174805,291.8628845214844,1575576002
20193391650196,20193391659515,2019,339,16,50,GOIAS,227.27545166015625,288.95867919921875,9.973665237426758,295.30426025390625,1575576002
20193391650196,20193391659515,2019,339,16,50,MARANHAO,209.20816040039062,270.03179931640625,20.500885009765625,295.1813659667969,1575576002
20193391650196,20193391659515,2019,339,16,50,MINAS GERAIS,224.51004028320312,284.8895263671875,12.286192893981934,295.0584411621094,1575576002
20193391650196,20193391659515,2019,339,16,50,MATO GROSSO DO SUL,255.54397583007812,291.3161926269531,3.4548118114471436,295.1199035644531,1575576002
20193391650196,20193391659515,2019,339,16,50,MATO GROSSO,218.67196655273438,289.7276916503906,9.64702320098877,295.9802551269531,1575576002
20193391650196,20193391659515,2019,339,16,50,PARA,216.0909423828125,287.05450439453125,13.526493072509766,300.4663391113281,1575576002
20193391650196,20193391659515,2019,339,16,50,PARAIBA,239.25885009765625,290.4237060546875,5.066540241241455,292.78466796875,1575576002
20193391650196,20193391659515,2019,339,16,50,PERNAMBUCO,206.19696044921875,272.6340637207031,26.85262107849121,294.2595520019531,1575576002
20193391650196,20193391659515,2019,339,16,50,PIAUI,209.20816040039062,270.468994140625,21.722579956054688,293.5221252441406,1575576002
20193391650196,20193391659515,2019,339,16,50,PARANA,280.3096618652344,290.6966857910156,3.134643793106079,294.0751953125,1575576002
20193391650196,20193391659515,2019,339,16,50,RIO DE JANEIRO,280.86273193359375,287.77264404296875,2.810541868209839,292.2930603027344,1575576002
20193391650196,20193391659515,2019,339,16,50,RIO GRANDE DO NORTE,221.37591552734375,264.5084228515625,25.29166603088379,292.4774169921875,1575576002
20193391650196,20193391659515,2019,339,16,50,RONDONIA,242.8231201171875,292.33489990234375,5.797545909881592,296.90203857421875,1575576002
20193391650196,20193391659515,2019,339,16,50,RORAIMA,222.35916137695312,289.8955993652344,6.879481792449951,304.2149963378906,1575576002
20193391650196,20193391659515,2019,339,16,50,RIO GRANDE DO SUL,244.17510986328125,290.0955810546875,2.9079577922821045,293.64501953125,1575576002
20193391650196,20193391659515,2019,339,16,50,SANTA CATARINA,280.3096618652344,289.99652099609375,2.9135336875915527,293.70648193359375,1575576002
20193391650196,20193391659515,2019,339,16,50,SERGIPE,260.8904113769531,281.9574890136719,10.557690620422363,292.41595458984375,1575576002
20193391650196,20193391659515,2019,339,16,50,SAO PAULO,280.00238037109375,290.0449523925781,3.286032199859619,294.50537109375,1575576002
20193391650196,20193391659515,2019,339,16,50,TOCANTINS,220.82284545898438,269.6746520996094,17.78258514404297,294.01373291015625,1575576002
