start_scan,end_scan,year,julian_day,hour,minute,state,min,mean,std,max,timestamp
20193400450197,20193400459516,2019,340,04,50,ACRE,226.53799438476562,291.2734069824219,6.728219509124756,296.8406066894531,1575619201
20193400450197,20193400459516,2019,340,04,50,ALAGOAS,252.28692626953125,288.8983459472656,4.544730186462402,292.41595458984375,1575619201
20193400450197,20193400459516,2019,340,04,50,AMAZONAS,221.314453125,289.6216125488281,7.417165279388428,296.7791442871094,1575619201
20193400450197,20193400459516,2019,340,04,50,AMAPA,275.2090148925781,294.33526611328125,1.2625930309295654,297.02496337890625,1575619201
20193400450197,20193400459516,2019,340,04,50,BAHIA,227.6441650390625,283.3485107421875,11.44613265991211,294.0751953125,1575619201
20193400450197,20193400459516,2019,340,04,50,CEARA,199.37564086914062,269.8944091796875,26.531251907348633,292.1701354980469,1575619201
20193400450197,20193400459516,2019,340,04,50,DISTRITO FEDERAL,281.9689025878906,290.1424255371094,3.2478983402252197,293.8293762207031,1575619201
20193400450197,20193400459516,2019,340,04,50,ESPIRITO SANTO,279.0191345214844,284.85540771484375,3.297703742980957,291.24835205078125,1575619201
20193400450197,20193400459516,2019,340,04,50,GOIAS,272.5665283203125,290.9505920410156,3.255107879638672,295.1813659667969,1575619201
20193400450197,20193400459516,2019,340,04,50,MARANHAO,214.00152587890625,274.9613037109375,19.54402732849121,294.56683349609375,1575619201
20193400450197,20193400459516,2019,340,04,50,MINAS GERAIS,237.35379028320312,288.4394226074219,4.541304111480713,294.6897277832031,1575619201
20193400450197,20193400459516,2019,340,04,50,MATO GROSSO DO SUL,279.0191345214844,290.530517578125,3.926189422607422,295.6729736328125,1575619201
20193400450197,20193400459516,2019,340,04,50,MATO GROSSO,242.14715576171875,290.02880859375,6.3354387283325195,295.8573303222656,1575619201
20193400450197,20193400459516,2019,340,04,50,PARA,214.00152587890625,287.2643127441406,12.356492042541504,297.02496337890625,1575619201
20193400450197,20193400459516,2019,340,04,50,PARAIBA,232.74478149414062,287.6452331542969,8.511218070983887,292.53887939453125,1575619201
20193400450197,20193400459516,2019,340,04,50,PERNAMBUCO,202.26394653320312,277.6898498535156,19.593080520629883,293.21484375,1575619201
20193400450197,20193400459516,2019,340,04,50,PIAUI,213.32553100585938,273.5956115722656,19.12220001220703,293.3377685546875,1575619201
20193400450197,20193400459516,2019,340,04,50,PARANA,279.69512939453125,289.5326843261719,3.438535451889038,293.8293762207031,1575619201
20193400450197,20193400459516,2019,340,04,50,RIO DE JANEIRO,278.2202453613281,285.4789733886719,4.136812686920166,292.4774169921875,1575619201
20193400450197,20193400459516,2019,340,04,50,RIO GRANDE DO NORTE,226.66091918945312,278.4004211425781,15.008260726928711,292.10870361328125,1575619201
20193400450197,20193400459516,2019,340,04,50,RONDONIA,242.14715576171875,291.232177734375,6.172844409942627,296.16461181640625,1575619201
20193400450197,20193400459516,2019,340,04,50,RORAIMA,206.01258850097656,287.3912048339844,10.741920471191406,295.9187927246094,1575619201
20193400450197,20193400459516,2019,340,04,50,RIO GRANDE DO SUL,259.04681396484375,289.1884460449219,2.915548801422119,293.64501953125,1575619201
20193400450197,20193400459516,2019,340,04,50,SANTA CATARINA,280.1867370605469,288.7950439453125,3.3643410205841064,293.58355712890625,1575619201
20193400450197,20193400459516,2019,340,04,50,SERGIPE,241.9627685546875,281.5633239746094,12.107958793640137,292.41595458984375,1575619201
20193400450197,20193400459516,2019,340,04,50,SAO PAULO,278.6504211425781,288.6069030761719,3.8535406589508057,294.7511901855469,1575619201
20193400450197,20193400459516,2019,340,04,50,TOCANTINS,214.00152587890625,282.9544372558594,15.065912246704102,294.3210144042969,1575619201
